Timestamp,Topic,Rate(Hz)
2026-04-07 20:17:51,/clicked_point,0.0
2026-04-07 20:17:56,/diagnostics,2.61
2026-04-07 20:18:01,/goal_pose,0.0
2026-04-07 20:18:06,/initialpose,0.0
2026-04-07 20:18:11,/mavros/adsb/send,0.0
2026-04-07 20:18:16,/mavros/adsb/vehicle,0.0
2026-04-07 20:18:21,/mavros/battery,0.0
2026-04-07 20:18:26,/mavros/cam_imu_sync/cam_imu_stamp,0.0
2026-04-07 20:18:31,/mavros/camera/image_captured,0.0
2026-04-07 20:18:36,/mavros/cellular_status/status,0.0
2026-04-07 20:18:41,/mavros/companion_process/status,0.0
2026-04-07 20:18:46,/mavros/esc_status/info,0.0
2026-04-07 20:18:51,/mavros/esc_status/status,0.0
2026-04-07 20:18:56,/mavros/esc_telemetry/telemetry,0.0
2026-04-07 20:19:01,/mavros/estimator_status,0.0
2026-04-07 20:19:06,/mavros/extended_state,0.0
2026-04-07 20:19:11,/mavros/fake_gps/mocap/pose,0.0
2026-04-07 20:19:16,/mavros/geofence/fences,0.0
2026-04-07 20:19:21,/mavros/gimbal_control/device/attitude_status,0.0
2026-04-07 20:19:26,/mavros/gimbal_control/device/info,0.0
2026-04-07 20:19:31,/mavros/gimbal_control/device/set_attitude,0.0
2026-04-07 20:19:36,/mavros/gimbal_control/manager/info,0.0
2026-04-07 20:19:41,/mavros/gimbal_control/manager/set_attitude,0.0
2026-04-07 20:19:46,/mavros/gimbal_control/manager/set_manual_control,0.0
2026-04-07 20:19:51,/mavros/gimbal_control/manager/set_pitchyaw,0.0
2026-04-07 20:19:56,/mavros/gimbal_control/manager/status,0.0
2026-04-07 20:20:01,/mavros/global_position/compass_hdg,0.0
2026-04-07 20:20:06,/mavros/global_position/global,0.0
2026-04-07 20:20:11,/mavros/global_position/gp_lp_offset,0.0
2026-04-07 20:20:16,/mavros/global_position/gp_origin,0.0
2026-04-07 20:20:21,/mavros/global_position/local,0.0
2026-04-07 20:20:26,/mavros/global_position/raw/fix,0.0
2026-04-07 20:20:31,/mavros/global_position/raw/gps_vel,0.0
2026-04-07 20:20:36,/mavros/global_position/raw/satellites,0.0
2026-04-07 20:20:41,/mavros/global_position/rel_alt,0.0
2026-04-07 20:20:46,/mavros/global_position/set_gp_origin,0.0
2026-04-07 20:20:51,/mavros/gps_input/gps_input,0.0
2026-04-07 20:20:56,/mavros/gps_rtk/rtk_baseline,0.0
2026-04-07 20:21:01,/mavros/gps_rtk/send_rtcm,0.0
2026-04-07 20:21:06,/mavros/gpsstatus/gps1/raw,0.0
2026-04-07 20:21:11,/mavros/gpsstatus/gps1/rtk,0.0
2026-04-07 20:21:16,/mavros/gpsstatus/gps2/raw,0.0
2026-04-07 20:21:21,/mavros/gpsstatus/gps2/rtk,0.0
2026-04-07 20:21:26,/mavros/home_position/home,0.0
2026-04-07 20:21:31,/mavros/home_position/set,0.0
2026-04-07 20:21:36,/mavros/imu/data,0.0
2026-04-07 20:21:41,/mavros/imu/data_raw,0.0
2026-04-07 20:21:46,/mavros/imu/diff_pressure,0.0
2026-04-07 20:21:51,/mavros/imu/mag,0.0
2026-04-07 20:21:56,/mavros/imu/static_pressure,0.0
2026-04-07 20:22:01,/mavros/imu/temperature_baro,0.0
2026-04-07 20:22:06,/mavros/imu/temperature_imu,0.0
2026-04-07 20:22:11,/mavros/landing_target/lt_marker,0.0
2026-04-07 20:22:16,/mavros/landing_target/pose,0.0
2026-04-07 20:22:21,/mavros/landing_target/pose_in,0.0
2026-04-07 20:22:26,/mavros/local_position/accel,0.0
2026-04-07 20:22:32,/mavros/local_position/odom,0.0
2026-04-07 20:22:37,/mavros/local_position/pose,0.0
2026-04-07 20:22:42,/mavros/local_position/pose_cov,0.0
2026-04-07 20:22:47,/mavros/local_position/velocity_body,0.0
2026-04-07 20:22:52,/mavros/local_position/velocity_body_cov,0.0
2026-04-07 20:22:57,/mavros/local_position/velocity_local,0.0
2026-04-07 20:23:02,/mavros/log_transfer/raw/log_data,0.0
2026-04-07 20:23:07,/mavros/log_transfer/raw/log_entry,0.0
2026-04-07 20:23:12,/mavros/mag_calibration/report,0.0
2026-04-07 20:23:17,/mavros/mag_calibration/status,0.0
2026-04-07 20:23:22,/mavros/manual_control/control,0.0
2026-04-07 20:23:27,/mavros/manual_control/send,0.0
2026-04-07 20:23:32,/mavros/mission/reached,0.0
2026-04-07 20:23:37,/mavros/mission/waypoints,0.0
2026-04-07 20:23:42,/mavros/mocap/pose,0.0
2026-04-07 20:23:47,/mavros/mocap/tf,0.0
2026-04-07 20:23:52,/mavros/mount_control/command,0.0
2026-04-07 20:23:57,/mavros/mount_control/orientation,0.0
2026-04-07 20:24:02,/mavros/mount_control/status,0.0
2026-04-07 20:24:07,/mavros/nav_controller_output/output,0.0
2026-04-07 20:24:12,/mavros/obstacle/send,0.0
2026-04-07 20:24:17,/mavros/obstacle_distance_3d/send,60.76
2026-04-07 20:24:22,/mavros/odometry/in,0.0
2026-04-07 20:24:27,/mavros/odometry/out,0.0
2026-04-07 20:24:32,/mavros/onboard_computer/status,0.0
2026-04-07 20:24:37,/mavros/optical_flow/ground_distance,0.0
2026-04-07 20:24:42,/mavros/optical_flow/raw/optical_flow,0.0
2026-04-07 20:24:47,/mavros/param/event,0.0
2026-04-07 20:24:52,/mavros/radio_status,0.0
2026-04-07 20:24:57,/mavros/rallypoint/rallypoints,0.0
2026-04-07 20:25:02,/mavros/rangefinder/rangefinder,0.0
2026-04-07 20:25:07,/mavros/rangefinder_pub,0.0
2026-04-07 20:25:12,/mavros/rangefinder_sub,0.0
2026-04-07 20:25:17,/mavros/rc/in,0.0
2026-04-07 20:25:22,/mavros/rc/out,0.0
2026-04-07 20:25:27,/mavros/setpoint_raw/target_attitude,0.0
2026-04-07 20:25:32,/mavros/setpoint_raw/target_global,0.0
2026-04-07 20:25:37,/mavros/setpoint_raw/target_local,0.0
2026-04-07 20:25:42,/mavros/setpoint_trajectory/desired,0.0
2026-04-07 20:25:47,/mavros/sim_state/acceleration,0.0
2026-04-07 20:25:52,/mavros/sim_state/attitude,0.0
2026-04-07 20:25:57,/mavros/sim_state/global_position,0.0
2026-04-07 20:26:02,/mavros/sim_state/velocity_body,0.0
2026-04-07 20:26:07,/mavros/sim_state/velocity_local,0.0
2026-04-07 20:26:12,/mavros/state,0.0
2026-04-07 20:26:17,/mavros/status_event,0.0
2026-04-07 20:26:22,/mavros/statustext/recv,0.0
2026-04-07 20:26:27,/mavros/sys_status,0.0
2026-04-07 20:26:32,/mavros/terrain/report,0.0
2026-04-07 20:26:37,/mavros/time_reference,0.0
2026-04-07 20:26:42,/mavros/timesync_status,0.0
2026-04-07 20:26:47,/mavros/trajectory/desired,0.0
2026-04-07 20:26:52,/mavros/tunnel/out,0.0
2026-04-07 20:26:57,/mavros/vfr_hud,0.0
2026-04-07 20:27:02,/mavros/wind_estimation,0.0
2026-04-07 20:27:07,/merged_cloud,0.0
2026-04-07 20:27:12,/merged_cloud/obstacles,1.68
2026-04-07 20:27:17,/move_base_simple/goal,0.0
2026-04-07 20:27:22,/parameter_events,0.0
2026-04-07 20:27:27,/rosout,244.19
2026-04-07 20:27:32,/tf,0.0
2026-04-07 20:27:37,/tf_static,0.0
2026-04-07 20:27:42,/uas1/mavlink_sink,0.0
2026-04-07 20:27:47,/uas1/mavlink_source,0.0
2026-04-07 20:27:52,/zed1/joint_states,0.0
2026-04-07 20:27:58,/zed1/robot_description,0.0
2026-04-07 20:28:03,/zed1/zed_node/depth/camera_info,0.0
2026-04-07 20:28:08,/zed1/zed_node/depth/depth_registered,1.96
2026-04-07 20:28:13,/zed1/zed_node/depth/depth_registered/camera_info,15.07
2026-04-07 20:28:18,/zed1/zed_node/depth/depth_registered/compressed,0.0
2026-04-07 20:28:23,/zed1/zed_node/depth/depth_registered/compressedDepth,12.03
2026-04-07 20:28:28,/zed1/zed_node/depth/depth_registered/theora,0.0
2026-04-07 20:28:33,/zed1/zed_node/imu/data,96.78
2026-04-07 20:28:38,/zed1/zed_node/odom,20.25
2026-04-07 20:28:43,/zed1/zed_node/point_cloud/cloud_registered,2.69
